image_path,output
test/26397.jpg,"[[{""label"": ""МиO"", ""left"": 0.2088888888888889, ""top"": 0.17777777777777778, ""width"": 0.24, ""height"": 0.08, ""shape"": ""rectangle""}, {""label"": ""МЕНЯ"", ""left"": 0.19111111111111112, ""top"": 0.29777777777777775, ""width"": 0.28888888888888886, ""height"": 0.044444444444444446, ""shape"": ""rectangle""}, {""label"": ""доя"", ""left"": 0.5466666666666666, ""top"": 0.3422222222222222, ""width"": 0.2133333333333334, ""height"": 0.06666666666666667, ""shape"": ""rectangle""}, {""label"": ""ЛИМАНОВЬ [UNK]n ЛЕНИБЬ"", ""left"": 0.6355555555555555, ""top"": 0.5155555555555555, ""width"": 0.28, ""height"": 0.10222222222222223, ""shape"": ""rectangle""}, {""label"": ""МОА НА"", ""left"": 0.07111111111111111, ""top"": 0.52, ""width"": 0.25333333333333335, ""height"": 0.07555555555555556, ""shape"": ""rectangle""}, {""label"": ""АНКОДАНИ"", ""left"": 0.05333333333333334, ""top"": 0.6266666666666667, ""width"": 0.28888888888888886, ""height"": 0.07555555555555556, ""shape"": ""rectangle""}, {""label"": ""еска"", ""left"": 0.68, ""top"": 0.6577777777777778, ""width"": 0.21333333333333335, ""height"": 0.09333333333333334, ""shape"": ""rectangle""}]]"
test/26390.jpg,"[[{""label"": ""Назник\nширкаром"", ""left"": 0.0109375, ""top"": 0.16944444444444445, ""width"": 0.48281250000000003, ""height"": 0.6166666666666667, ""shape"": ""rectangle""}, {""label"": ""Прассирм Ппанод"", ""left"": 0.61796875, ""top"": 0.09305555555555556, ""width"": 0.35625000000000007, ""height"": 0.6736111111111112, ""shape"": ""rectangle""}]]"
test/26382.jpg,"[[{""label"": """", ""left"": 0.19642857142857142, ""top"": 0.5625, ""width"": 0.17857142857142858, ""height"": 0.1428571428571429, ""shape"": ""rectangle""}]]"
test/26378.jpg,"[[{""label"": ""РИМОФЕНО\n25"", ""left"": 0.13333333333333333, ""top"": 0.28, ""width"": 0.7466666666666667, ""height"": 0.5422222222222222, ""shape"": ""rectangle""}]]"
test/26376.jpg,"[[{""label"": ""hipana [UNK]n author"", ""left"": 0.2183406113537118, ""top"": 0.23636363636363636, ""width"": 0.5851528384279476, ""height"": 0.34545454545454546, ""shape"": ""rectangle""}]]"
test/26369.jpg,"[[{""label"": ""elloerl ciadkori\nПринЦеeс"", ""left"": 0.13, ""top"": 0.272, ""width"": 0.676, ""height"": 0.376, ""shape"": ""rectangle""}]]"
test/26354.jpg,"[[{""label"": ""5\nостроуиных\nшаров"", ""left"": 0.5765765765765766, ""top"": 0.7117117117117117, ""width"": 0.41891891891891897, ""height"": 0.27477477477477485, ""shape"": ""rectangle""}, {""label"": ""МОЛОДОСТЬ lO"", ""left"": 0.21171171171171171, ""top"": 0.36036036036036034, ""width"": 0.2972972972972973, ""height"": 0.1576576576576577, ""shape"": ""rectangle""}, {""label"": ""погубит тебя"", ""left"": 0.536036036036036, ""top"": 0.4369369369369369, ""width"": 0.2702702702702703, ""height"": 0.16666666666666674, ""shape"": ""rectangle""}, {""label"": ""Nн ПМЕВАТЬ tee\nАР"", ""left"": 0.2927927927927928, ""top"": 0.6216216216216216, ""width"": 0.2657657657657657, ""height"": 0.2207207207207207, ""shape"": ""rectangle""}, {""label"": ""ПЛЕВАТЬ\nДР"", ""left"": 0.20270270270270271, ""top"": 0.05855855855855856, ""width"": 0.25225225225225223, ""height"": 0.23423423423423423, ""shape"": ""rectangle""}, {""label"": ""ТЕ ручие [UNK]n [UNK]n HI Yanuw\n8 ЖИЗНИ"", ""left"": 0.49099099099099097, ""top"": 0.13963963963963963, ""width"": 0.33783783783783783, ""height"": 0.22972972972972974, ""shape"": ""rectangle""}]]"
test/26349.jpg,"[[{""label"": ""КАЛИВАЙ\nа 10\nулду!"", ""left"": 0.3422222222222222, ""top"": 0.5333333333333333, ""width"": 0.29333333333333333, ""height"": 0.30666666666666664, ""shape"": ""rectangle""}]]"
test/26347.jpg,"[[{""label"": ""HAPPY\nFUCKING\nBIRTHDAY"", ""left"": 0.15300546448087432, ""top"": 0.24727272727272728, ""width"": 0.6885245901639345, ""height"": 0.39636363636363636, ""shape"": ""rectangle""}]]"
test/26335.jpg,"[[{""label"": ""Ч К"", ""left"": 0.36082474226804123, ""top"": 0.13513513513513514, ""width"": 0.30412371134020616, ""height"": 0.08494208494208494, ""shape"": ""rectangle""}, {""label"": ""ожодн"", ""left"": 0.3402061855670103, ""top"": 0.26640926640926643, ""width"": 0.3402061855670103, ""height"": 0.09266409266409265, ""shape"": ""rectangle""}, {""label"": ""Аастой"", ""left"": 0.02577319587628866, ""top"": 0.4092664092664093, ""width"": 0.4381443298969072, ""height"": 0.22779922779922773, ""shape"": ""rectangle""}, {""label"": ""Коспин"", ""left"": 0.5, ""top"": 0.47876447876447875, ""width"": 0.3917525773195877, ""height"": 0.16216216216216223, ""shape"": ""rectangle""}]]"
test/26326.jpg,"[[{""label"": ""дею ИцЕЦ"", ""left"": 0.5021834061135371, ""top"": 0.30454545454545456, ""width"": 0.183406113537118, ""height"": 0.19999999999999996, ""shape"": ""rectangle""}, {""label"": ""КАЛЕШ!\nHE ВИДАТ\nГЕНСИУ"", ""left"": 0.3930131004366812, ""top"": 0.05909090909090909, ""width"": 0.1877729257641922, ""height"": 0.2181818181818182, ""shape"": ""rectangle""}, {""label"": ""Маёон КЕЦНЯ"", ""left"": 0.6026200873362445, ""top"": 0.08636363636363636, ""width"": 0.18777292576419213, ""height"": 0.2181818181818182, ""shape"": ""rectangle""}, {""label"": ""ЭЪОНСТОРО SADES"", ""left"": 0.6855895196506551, ""top"": 0.3090909090909091, ""width"": 0.222707423580786, ""height"": 0.25, ""shape"": ""rectangle""}, {""label"": ""калибай!\nумду! А то"", ""left"": 0.39737991266375544, ""top"": 0.509090909090909, ""width"": 0.21397379912663755, ""height"": 0.23636363636363644, ""shape"": ""rectangle""}, {""label"": ""РИСКИЙ WАРPY B AA"", ""left"": 0.2925764192139738, ""top"": 0.2863636363636364, ""width"": 0.19650655021834057, ""height"": 0.2090909090909091, ""shape"": ""rectangle""}]]"
test/26324.jpg,"[[{""label"": ""ЛЮБИМОЙ"", ""left"": 0.2088888888888889, ""top"": 0.15555555555555556, ""width"": 0.5066666666666666, ""height"": 0.1333333333333333, ""shape"": ""rectangle""}, {""label"": ""ИТЕЛЬНИ"", ""left"": 0.2577777777777778, ""top"": 0.29333333333333333, ""width"": 0.4044444444444445, ""height"": 0.15555555555555556, ""shape"": ""rectangle""}]]"
test/26298.jpg,"[[{""label"": """", ""left"": 0.45089285714285715, ""top"": 0.4107142857142857, ""width"": 0.10714285714285715, ""height"": 0.04464285714285715, ""shape"": ""rectangle""}, {""label"": """", ""left"": 0.35714285714285715, ""top"": 0.5892857142857143, ""width"": 0.07589285714285715, ""height"": 0.0580357142857143, ""shape"": ""rectangle""}, {""label"": """", ""left"": 0.45089285714285715, ""top"": 0.7142857142857143, ""width"": 0.14285714285714285, ""height"": 0.0535714285714286, ""shape"": ""rectangle""}]]"
test/26295.jpg,"[[{""label"": ""Здесь\nможет быхть\nВаша\nнадлись"", ""left"": 0.2222222222222222, ""top"": 0.22666666666666666, ""width"": 0.5688888888888889, ""height"": 0.52, ""shape"": ""rectangle""}]]"
test/26294.jpg,"[[{""label"": ""Вашестьеньове\nMamhorke\nHo Cene!"", ""left"": 0.12444444444444444, ""top"": 0.18666666666666668, ""width"": 0.7466666666666666, ""height"": 0.5288888888888889, ""shape"": ""rectangle""}]]"
test/26291.jpg,"[[{""label"": ""мат 2ет\nмесяще?"", ""left"": 0.038461538461538464, ""top"": 0.1388888888888889, ""width"": 0.8708791208791209, ""height"": 0.4240740740740741, ""shape"": ""rectangle""}]]"
test/26288.jpg,"[[{""label"": ""Bobbeit Harp"", ""left"": 0.1111111111111111, ""top"": 0.08, ""width"": 0.6755555555555555, ""height"": 0.3511111111111111, ""shape"": ""rectangle""}]]"
test/26286.jpg,"[[{""label"": """", ""left"": 0.19111111111111112, ""top"": 0.2088888888888889, ""width"": 0.3733333333333333, ""height"": 0.2444444444444444, ""shape"": ""rectangle""}]]"
test/26280.jpg,"[[{""label"": ""ЛО"", ""left"": 0.4928571428571429, ""top"": 0.22551020408163266, ""width"": 0.15000000000000002, ""height"": 0.15612244897959185, ""shape"": ""rectangle""}, {""label"": ""ТЫ ВСЕ МОР"", ""left"": 0.026530612244897958, ""top"": 0.6, ""width"": 0.34285714285714286, ""height"": 0.2683673469387755, ""shape"": ""rectangle""}, {""label"": ""люблка\nТЕБЯ Ы"", ""left"": 0.6377551020408163, ""top"": 0.6020408163265306, ""width"": 0.30714285714285716, ""height"": 0.2571428571428571, ""shape"": ""rectangle""}]]"
test/26275.jpg,"[[{""label"": ""ВРЕМО 1е69"", ""left"": 0.596, ""top"": 0.09696969696969697, ""width"": 0.22399999999999998, ""height"": 0.10909090909090909, ""shape"": ""rectangle""}, {""label"": ""КАIЕ! ТЫ\nАВАРАЯ"", ""left"": 0.092, ""top"": 0.3939393939393939, ""width"": 0.19199999999999998, ""height"": 0.12424242424242427, ""shape"": ""rectangle""}, {""label"": ""ТЕБЯ EASNANA"", ""left"": 0.152, ""top"": 0.6454545454545455, ""width"": 0.19599999999999998, ""height"": 0.12121212121212122, ""shape"": ""rectangle""}, {""label"": ""стардя\nгорлоя"", ""left"": 0.596, ""top"": 0.6151515151515151, ""width"": 0.264, ""height"": 0.1393939393939394, ""shape"": ""rectangle""}, {""label"": ""счастмбки\nчето 7 16ых там"", ""left"": 0.696, ""top"": 0.3393939393939394, ""width"": 0.2320000000000001, ""height"": 0.16666666666666669, ""shape"": ""rectangle""}, {""label"": ""скомжи ТЕБЯ\nеле"", ""left"": 0.152, ""top"": 0.12424242424242424, ""width"": 0.19599999999999998, ""height"": 0.15757575757575756, ""shape"": ""rectangle""}]]"
test/26271.jpg,"[[{""label"": ""DДВМ\nАЕЖА9\naа"", ""left"": 0.17, ""top"": 0.178, ""width"": 0.6699999999999999, ""height"": 0.5640000000000001, ""shape"": ""rectangle""}]]"
test/26265.jpg,"[[{""label"": ""Меныше\nВСЕХ"", ""left"": 0.6755555555555556, ""top"": 0.14222222222222222, ""width"": 0.26222222222222225, ""height"": 0.13333333333333333, ""shape"": ""rectangle""}, {""label"": ""ТЕБЯ\nEЕ"", ""left"": 0.7422222222222222, ""top"": 0.4177777777777778, ""width"": 0.1466666666666666, ""height"": 0.11555555555555552, ""shape"": ""rectangle""}, {""label"": ""ТОЛЫКО ЧЕС\nТОРТА"", ""left"": 0.3511111111111111, ""top"": 0.6844444444444444, ""width"": 0.2622222222222222, ""height"": 0.20444444444444443, ""shape"": ""rectangle""}, {""label"": ""ТЫ\nСТАРЫЙ,"", ""left"": 0.04888888888888889, ""top"": 0.7466666666666667, ""width"": 0.25333333333333335, ""height"": 0.14222222222222214, ""shape"": ""rectangle""}, {""label"": ""HIE O PAL"", ""left"": 0.06666666666666667, ""top"": 0.4088888888888889, ""width"": 0.2, ""height"": 0.10666666666666663, ""shape"": ""rectangle""}]]"
test/26264.jpg,"[[{""label"": ""Я жk\nmo дъ ласи\nТОРТА"", ""left"": 0.11707317073170732, ""top"": 0.165625, ""width"": 0.36829268292682926, ""height"": 0.665625, ""shape"": ""rectangle""}, {""label"": ""Я Т\nнайм\nТОРТ Ася"", ""left"": 0.5121951219512195, ""top"": 0.165625, ""width"": 0.35609756097560974, ""height"": 0.665625, ""shape"": ""rectangle""}]]"
test/26261.jpg,"[[{""label"": ""Маркуце\nГОЗ"", ""left"": 0.02666666666666667, ""top"": 0.22666666666666666, ""width"": 0.3511111111111111, ""height"": 0.24444444444444444, ""shape"": ""rectangle""}]]"
test/26260.jpg,"[[{""label"": ""ЗИЕКЬ ИОЖКИ\nЫНТЬ\nЗАШIА\nЩАЦИСЬ"", ""left"": 0.03571428571428571, ""top"": 0.1694915254237288, ""width"": 0.8348214285714286, ""height"": 0.46440677966101696, ""shape"": ""rectangle""}]]"
test/26259.jpg,"[[{""label"": ""ЗДОКЬ НОЖТИ\nНЫТЬ\nЗАЛИ\nЯАХШИСЬ"", ""left"": 0.05102040816326531, ""top"": 0.13953488372093023, ""width"": 0.8979591836734695, ""height"": 0.6472868217054263, ""shape"": ""rectangle""}]]"
test/26257.jpg,"[[{""label"": ""ГАФОМ"", ""left"": 0.02, ""top"": 0.26, ""width"": 0.295, ""height"": 0.348, ""shape"": ""rectangle""}, {""label"": ""МЕГАФОМ"", ""left"": 0.57, ""top"": 0.264, ""width"": 0.3500000000000001, ""height"": 0.396, ""shape"": ""rectangle""}]]"
test/26240.jpg,"[[{""label"": ""сн"", ""left"": 0.164, ""top"": 0.646, ""width"": 0.17200000000000001, ""height"": 0.14600000000000002, ""shape"": ""rectangle""}, {""label"": ""S4LE"", ""left"": 0.548, ""top"": 0.294, ""width"": 0.252, ""height"": 0.18, ""shape"": ""rectangle""}, {""label"": ""А"", ""left"": 0.428, ""top"": 0.124, ""width"": 0.14999999999999997, ""height"": 0.132, ""shape"": ""rectangle""}]]"
test/26239.jpg,"[[{""label"": ""SALE"", ""left"": 0.3466666666666667, ""top"": 0.10222222222222223, ""width"": 0.29333333333333333, ""height"": 0.16444444444444445, ""shape"": ""rectangle""}, {""label"": ""SALE"", ""left"": 0.5333333333333333, ""top"": 0.28, ""width"": 0.29333333333333333, ""height"": 0.20888888888888885, ""shape"": ""rectangle""}]]"
test/26237.jpg,"[[{""label"": ""СТЫ НО"", ""left"": 0.39555555555555555, ""top"": 0.6577777777777778, ""width"": 0.20444444444444443, ""height"": 0.07111111111111112, ""shape"": ""rectangle""}, {""label"": ""ГОЛАРОК"", ""left"": 0.35555555555555557, ""top"": 0.41333333333333333, ""width"": 0.16888888888888892, ""height"": 0.04444444444444445, ""shape"": ""rectangle""}]]"
test/26234.jpg,"[[{""label"": ""сb1\nцушш!! са.ный"", ""left"": 0.08, ""top"": 0.19555555555555557, ""width"": 0.38666666666666666, ""height"": 0.45333333333333325, ""shape"": ""rectangle""}, {""label"": ""meeng Мы1\nлюбici очень"", ""left"": 0.5288888888888889, ""top"": 0.4666666666666667, ""width"": 0.36444444444444446, ""height"": 0.48, ""shape"": ""rectangle""}]]"
test/26218.jpg,"[[{""label"": ""Сване На п"", ""left"": 0.12, ""top"": 0.004464285714285714, ""width"": 0.6488888888888888, ""height"": 0.27232142857142855, ""shape"": ""rectangle""}, {""label"": ""НАРРУ"", ""left"": 0.38222222222222224, ""top"": 0.29017857142857145, ""width"": 0.18222222222222223, ""height"": 0.09375, ""shape"": ""rectangle""}, {""label"": ""то ЦОН"", ""left"": 0.5066666666666667, ""top"": 0.5669642857142857, ""width"": 0.2266666666666666, ""height"": 0.12946428571428573, ""shape"": ""rectangle""}, {""label"": ""Coabh\nто ЦОН"", ""left"": 0.03111111111111111, ""top"": 0.29017857142857145, ""width"": 0.8355555555555556, ""height"": 0.4375, ""shape"": ""rectangle""}]]"
test/26208.jpg,"[[{""label"": ""ПАЛЕНАЯ"", ""left"": 0.16666666666666666, ""top"": 0.5387453874538746, ""width"": 0.6182795698924731, ""height"": 0.2656826568265682, ""shape"": ""rectangle""}]]"
test/26201.jpg,"[[{""label"": ""ЭКОМАРКЕТ"", ""left"": 0.265, ""top"": 0.424, ""width"": 0.54, ""height"": 0.12800000000000006, ""shape"": ""rectangle""}]]"
test/26199.jpg,"[[{""label"": ""R СЕЛОИ ВИА\nBONOC"", ""left"": 0.6488888888888888, ""top"": 0.044444444444444446, ""width"": 0.24444444444444446, ""height"": 0.22666666666666668, ""shape"": ""rectangle""}, {""label"": ""БОТОКС\nYX НЕ\nПОМОЖЕТ"", ""left"": 0.37333333333333335, ""top"": 0.04888888888888889, ""width"": 0.2577777777777777, ""height"": 0.20888888888888887, ""shape"": ""rectangle""}, {""label"": ""КАЛЕЦ\nТЫ СТАРАЯ"", ""left"": 0.07111111111111111, ""top"": 0.07555555555555556, ""width"": 0.29333333333333333, ""height"": 0.14666666666666667, ""shape"": ""rectangle""}, {""label"": ""С ДЕНРИКОМ!"", ""left"": 0.05333333333333334, ""top"": 0.41333333333333333, ""width"": 0.29333333333333333, ""height"": 0.12888888888888894, ""shape"": ""rectangle""}, {""label"": ""СКОЛЬКО27\nвыло те 8"", ""left"": 0.36444444444444446, ""top"": 0.39555555555555555, ""width"": 0.2711111111111111, ""height"": 0.1644444444444445, ""shape"": ""rectangle""}, {""label"": ""ВЫГЛЯДИШЬ ХАРАШО"", ""left"": 0.6488888888888888, ""top"": 0.4222222222222222, ""width"": 0.27555555555555555, ""height"": 0.13333333333333336, ""shape"": ""rectangle""}, {""label"": ""ТОРЧУ\nОТ ТЕБЯ"", ""left"": 0.6444444444444445, ""top"": 0.7066666666666667, ""width"": 0.2977777777777777, ""height"": 0.15111111111111108, ""shape"": ""rectangle""}, {""label"": ""ЗАЧЕТНАЯ\nСТАРУШКА"", ""left"": 0.37777777777777777, ""top"": 0.7111111111111111, ""width"": 0.24888888888888894, ""height"": 0.1466666666666666, ""shape"": ""rectangle""}, {""label"": ""не Чтоб висель\nПРОКОЙ"", ""left"": 0.044444444444444446, ""top"": 0.64, ""width"": 0.31555555555555553, ""height"": 0.28, ""shape"": ""rectangle""}]]"
test/26195.jpg,"[[{""label"": ""ПРАЗДНИК ТАК CFEE\nЧЕСТНО ЕСЛИ"", ""left"": 0.10666666666666667, ""top"": 0.08888888888888889, ""width"": 0.8311111111111111, ""height"": 0.8088888888888889, ""shape"": ""rectangle""}]]"
test/26187.jpg,"[[{""label"": ""Ваш лого\nO одной стороны"", ""left"": 0.14432989690721648, ""top"": 0.24398625429553264, ""width"": 0.70446735395189, ""height"": 0.3298969072164948, ""shape"": ""rectangle""}, {""label"": ""30 сM"", ""left"": 0.6494845360824743, ""top"": 0.8178694158075601, ""width"": 0.35051546391752575, ""height"": 0.1786941580756014, ""shape"": ""rectangle""}]]"
test/26186.jpg,"[[{""label"": ""Вош лого\nC ОДНОЙ СТОРОНЫ"", ""left"": 0.1511111111111111, ""top"": 0.29777777777777775, ""width"": 0.6622222222222223, ""height"": 0.26666666666666666, ""shape"": ""rectangle""}, {""label"": ""30 СМ"", ""left"": 0.6755555555555556, ""top"": 0.84, ""width"": 0.30666666666666664, ""height"": 0.1511111111111112, ""shape"": ""rectangle""}]]"
test/26150.jpg,"[[{""label"": ""Tiamok"", ""left"": 0.15979381443298968, ""top"": 0.2923076923076923, ""width"": 0.6391752577319588, ""height"": 0.2115384615384615, ""shape"": ""rectangle""}]]"
test/26145.jpg,"[[{""label"": ""тыг Чемпиом\nЭТОГО МИРА"", ""left"": 0.39759036144578314, ""top"": 0.08085106382978724, ""width"": 0.2259036144578313, ""height"": 0.34893617021276596, ""shape"": ""rectangle""}, {""label"": ""сасио [UNK]n мусшой"", ""left"": 0.5572289156626506, ""top"": 0.5829787234042553, ""width"": 0.25903614457831325, ""height"": 0.20851063829787242, ""shape"": ""rectangle""}, {""label"": ""УСПЕЩНОГО\nHINIT"", ""left"": 0.7259036144578314, ""top"": 0.2127659574468085, ""width"": 0.216867469879518, ""height"": 0.08936170212765956, ""shape"": ""rectangle""}, {""label"": ""100%"", ""left"": 0.21385542168674698, ""top"": 0.548936170212766, ""width"": 0.20481927710843373, ""height"": 0.2936170212765957, ""shape"": ""rectangle""}]]"
test/26140.jpg,"[[{""label"": ""Вашна\nнаорексь"", ""left"": 0.32916666666666666, ""top"": 0.23541666666666666, ""width"": 0.39999999999999997, ""height"": 0.26458333333333334, ""shape"": ""rectangle""}]]"
test/26135.jpg,"[[{""label"": ""Lo Cлей L 1 2 ra te\n40 Ролкдения\nМардарито!"", ""left"": 0.1511111111111111, ""top"": 0.21403508771929824, ""width"": 0.6644444444444445, ""height"": 0.4736842105263158, ""shape"": ""rectangle""}]]"
test/26133.jpg,"[[{""label"": ""ТЫ КАПЕЦ\nСТАРАЯ"", ""left"": 0.3700787401574803, ""top"": 0.398989898989899, ""width"": 0.2362204724409449, ""height"": 0.33333333333333337, ""shape"": ""rectangle""}, {""label"": ""GPLES LED\nВОПОРАЯ Х"", ""left"": 0.18503937007874016, ""top"": 0.26262626262626265, ""width"": 0.16929133858267714, ""height"": 0.2979797979797979, ""shape"": ""rectangle""}, {""label"": ""ВРЕМЯ\nТЕБЯ\nНЕ"", ""left"": 0.3858267716535433, ""top"": 0.08585858585858586, ""width"": 0.1889763779527559, ""height"": 0.2373737373737374, ""shape"": ""rectangle""}, {""label"": ""66% срем\nМАДИ ЮБ"", ""left"": 0.610236220472441, ""top"": 0.25252525252525254, ""width"": 0.18110236220472442, ""height"": 0.2929292929292929, ""shape"": ""rectangle""}]]"
test/26119.jpg,"[[{""label"": ""Опия\n19 тет"", ""left"": 0.47572815533980584, ""top"": 0.22040816326530613, ""width"": 0.31553398058252424, ""height"": 0.2693877551020408, ""shape"": ""rectangle""}]]"
test/26111.jpg,"[[{""label"": ""онень meds\nЯ диюблюю"", ""left"": 0.2311111111111111, ""top"": 0.26666666666666666, ""width"": 0.5377777777777777, ""height"": 0.39999999999999997, ""shape"": ""rectangle""}]]"
test/26110.jpg,"[[{""label"": ""Фe0ppy\n200чк К"", ""left"": 0.18181818181818182, ""top"": 0.16393442622950818, ""width"": 0.6109090909090908, ""height"": 0.551912568306011, ""shape"": ""rectangle""}]]"
test/26109.jpg,"[[{""label"": ""1830\nЛОЛ\n2015\n1400-00"", ""left"": 0.903448275862069, ""top"": 0.07586206896551724, ""width"": 0.08965517241379306, ""height"": 0.7689655172413793, ""shape"": ""rectangle""}]]"
test/26091.jpg,"[[{""label"": ""МЕНАВИЯ\nМЕНЬШЕ ТЕБЯ\nВСЕХ"", ""left"": 0.017777777777777778, ""top"": 0.0044444444444444444, ""width"": 0.3422222222222222, ""height"": 0.3244444444444445, ""shape"": ""rectangle""}, {""label"": ""ЧЕГО Систлиок\nTAM\n17"", ""left"": 0.38222222222222224, ""top"": 0.022222222222222223, ""width"": 0.23555555555555552, ""height"": 0.3066666666666667, ""shape"": ""rectangle""}, {""label"": ""TAK CEEE\nПРАЗДНИК\nЧЕСТИО"", ""left"": 0.6355555555555555, ""top"": 0.017777777777777778, ""width"": 0.30666666666666664, ""height"": 0.36, ""shape"": ""rectangle""}, {""label"": ""Я ЗДЕСТ\nТОЛЬКО\nТОРТА И3 38"", ""left"": 0.02666666666666667, ""top"": 0.3511111111111111, ""width"": 0.3111111111111111, ""height"": 0.28444444444444444, ""shape"": ""rectangle""}, {""label"": ""ТЕБЯ время\nГошадило HE"", ""left"": 0.37333333333333335, ""top"": 0.3422222222222222, ""width"": 0.23555555555555557, ""height"": 0.26222222222222225, ""shape"": ""rectangle""}, {""label"": ""ЩЕДРО ПРИРОД\nОБЛЕЛИДА ГЕБА"", ""left"": 0.6311111111111111, ""top"": 0.39111111111111113, ""width"": 0.3288888888888889, ""height"": 0.2622222222222222, ""shape"": ""rectangle""}, {""label"": ""L КАЛЕН\nСТАРАЯТ"", ""left"": 0.21777777777777776, ""top"": 0.6222222222222222, ""width"": 0.30666666666666675, ""height"": 0.35111111111111115, ""shape"": ""rectangle""}, {""label"": ""НЕМНОГО\nОСТАЛОСЬ"", ""left"": 0.47555555555555556, ""top"": 0.6711111111111111, ""width"": 0.3688888888888889, ""height"": 0.27555555555555555, ""shape"": ""rectangle""}]]"
test/26084.jpg,"[[{""label"": ""дочка\nEBa"", ""left"": 0.6290909090909091, ""top"": 0.6120218579234973, ""width"": 0.2618181818181817, ""height"": 0.2786885245901639, ""shape"": ""rectangle""}, {""label"": ""РжЯ тицдеря"", ""left"": 0.13090909090909092, ""top"": 0.30601092896174864, ""width"": 0.34545454545454546, ""height"": 0.448087431693989, ""shape"": ""rectangle""}]]"
test/26083.jpg,"[[{""label"": ""IN ШАРИК ела\nуСПЕШНОГО\nмужчины!"", ""left"": 0.41, ""top"": 0.1322222222222222, ""width"": 0.21444444444444444, ""height"": 0.10222222222222224, ""shape"": ""rectangle""}, {""label"": ""8"", ""left"": 0.4677777777777778, ""top"": 0.06666666666666667, ""width"": 0.05444444444444451, ""height"": 0.06555555555555553, ""shape"": ""rectangle""}, {""label"": ""2"", ""left"": 0.54, ""top"": 0.0811111111111111, ""width"": 0.03222222222222216, ""height"": 0.035555555555555556, ""shape"": ""rectangle""}, {""label"": ""1"", ""left"": 0.5866666666666667, ""top"": 0.1111111111111111, ""width"": 0.04555555555555556, ""height"": 0.04111111111111111, ""shape"": ""rectangle""}, {""label"": ""Я"", ""left"": 0.4266666666666667, ""top"": 0.23666666666666666, ""width"": 0.03, ""height"": 0.04, ""shape"": ""rectangle""}, {""label"": ""3"", ""left"": 0.48333333333333334, ""top"": 0.24222222222222223, ""width"": 0.04, ""height"": 0.05333333333333334, ""shape"": ""rectangle""}, {""label"": ""Я"", ""left"": 0.5822222222222222, ""top"": 0.23666666666666666, ""width"": 0.05, ""height"": 0.05, ""shape"": ""rectangle""}, {""label"": ""ТРУНОГОП Самьто\nЛОДР"", ""left"": 0.6111111111111112, ""top"": 0.31555555555555553, ""width"": 0.21888888888888888, ""height"": 0.24444444444444452, ""shape"": ""rectangle""}, {""label"": ""ты ЧЕМПИО"", ""left"": 0.26222222222222225, ""top"": 0.3244444444444444, ""width"": 0.2633333333333333, ""height"": 0.09555555555555556, ""shape"": ""rectangle""}, {""label"": ""ЭТОГО МИРА"", ""left"": 0.3511111111111111, ""top"": 0.46, ""width"": 0.19555555555555548, ""height"": 0.13444444444444445, ""shape"": ""rectangle""}, {""label"": ""0 М\nшары"", ""left"": 0.5255555555555556, ""top"": 0.6522222222222223, ""width"": 0.12, ""height"": 0.06111111111111111, ""shape"": ""rectangle""}, {""label"": ""ЗУРОЖ"", ""left"": 0.4766666666666667, ""top"": 0.7155555555555555, ""width"": 0.2011111111111111, ""height"": 0.08555555555555555, ""shape"": ""rectangle""}, {""label"": ""ДЕХАН\n2 О0"", ""left"": 0.15333333333333332, ""top"": 0.5911111111111111, ""width"": 0.14777777777777779, ""height"": 0.1322222222222222, ""shape"": ""rectangle""}, {""label"": ""ОДО"", ""left"": 0.19777777777777777, ""top"": 0.6522222222222223, ""width"": 0.09555555555555556, ""height"": 0.10444444444444445, ""shape"": ""rectangle""}, {""label"": ""1 РУЖИГ"", ""left"": 0.23555555555555555, ""top"": 0.7044444444444444, ""width"": 0.13777777777777778, ""height"": 0.12777777777777777, ""shape"": ""rectangle""}]]"
test/26080.jpg,"[[{""label"": ""Я lutum\nРодияния\nврочка\nсесорояская"", ""left"": 0.2002534854245881, ""top"": 0.09759188846641319, ""width"": 0.6083650190114068, ""height"": 0.4524714828897338, ""shape"": ""rectangle""}]]"
test/26079.jpg,"[[{""label"": ""Б lисна\nРоддения\nмротка"", ""left"": 0.21333333333333335, ""top"": 0.1111111111111111, ""width"": 0.5777777777777777, ""height"": 0.48000000000000004, ""shape"": ""rectangle""}]]"
test/26074.jpg,"[[{""label"": ""пвовелада папония смедл\nПалскаениа Ъ"", ""left"": 0.13793103448275862, ""top"": 0.10344827586206896, ""width"": 0.6413793103448275, ""height"": 0.6551724137931034, ""shape"": ""rectangle""}]]"
test/26073.jpg,"[[{""label"": ""лвовеллан топьння\nПанся ниа L СИФЕЛ"", ""left"": 0.12444444444444444, ""top"": 0.09333333333333334, ""width"": 0.6977777777777777, ""height"": 0.6666666666666666, ""shape"": ""rectangle""}]]"
test/26067.jpg,"[[{""label"": ""Лвбво и робим\nonuponey"", ""left"": 0.20512820512820512, ""top"": 0.1794871794871795, ""width"": 0.5461538461538462, ""height"": 0.3307692307692307, ""shape"": ""rectangle""}]]"
